date,time,temperature,weather,wind_speed,wind_direction,humidity,barometer,visibility
20210503,22:00,21,Light rain,6,Wind blowing from 330° North-northwest to South-southeast,88%,1008,7
20210503,23:00,21,Light rain,2,Wind blowing from 0° North to South,100%,1008,6
20210504,00:00,20,Light rain,9,Wind blowing from 120° East-southeast to West-northwest,100%,1007,6
20210504,01:00,20,Clear,13,Wind blowing from 120° East-southeast to West-northwest,100%,1007,6
20210504,02:00,20,Mostly cloudy,9,Wind blowing from 130° Southeast to Northwest,100%,1006,7
20210504,03:00,20,Light rain,6,Wind blowing from 140° Southeast to Northwest,100%,1005,6
20210504,04:00,20,Light rain,6,Wind blowing from 180° South to North,100%,1005,6
20210504,05:00,20,Light rain,13,Wind blowing from 170° South to North,100%,1005,6
20210504,06:00,20,Mostly cloudy,9,Wind blowing from 180° South to North,100%,1005,7
20210504,07:00,19,Light rain,9,Wind blowing from 250° West-southwest to East-northeast,100%,1006,3
20210504,08:00,18,Mostly cloudy,20,Wind blowing from 260° West to East,100%,1006,N/A
20210504,09:00,18,Mostly cloudy,13,Wind blowing from 250° West-southwest to East-northeast,100%,1007,N/A
20210504,10:00,18,Mostly cloudy,13,Wind blowing from 260° West to East,100%,1007,7
20210504,11:00,20,Mostly cloudy,13,Wind blowing from 300° West-northwest to East-southeast,100%,1007,9
20210504,12:00,19,Drizzle,20,Wind blowing from 310° Northwest to Southeast,100%,1008,5
20210504,13:00,19,Mostly cloudy,13,Wind blowing from 320° Northwest to Southeast,94%,1009,N/A
20210504,14:00,19,Mostly cloudy,17,Wind blowing from 300° West-northwest to East-southeast,94%,1010,6
20210504,15:00,18,Mostly cloudy,13,Wind blowing from 330° North-northwest to South-southeast,100%,1010,7
20210504,16:00,19,Fog,13,Wind blowing from 330° North-northwest to South-southeast,88%,1011,5
20210504,17:00,19,Fog,13,Wind blowing from 340° North-northwest to South-southeast,83%,1011,5
20210504,18:00,19,Scattered clouds,6,Wind blowing from 350° North to South,83%,1013,7
20210504,19:00,17,Passing clouds,2,Wind blowing from 270° West to East,88%,1014,7
20210504,20:00,17,Fog,6,Wind blowing from 280° West to East,100%,1015,5
20210504,21:00,16,Fog,2,Wind blowing from 0° North to South,100%,1015,4
20210504,22:00,16,Fog,6,Wind blowing from 250° West-southwest to East-northeast,100%,1016,3
20210504,23:00,16,Fog,6,Wind blowing from 240° West-southwest to East-northeast,100%,1016,2
20210505,00:00,16,Fog,6,Wind blowing from 260° West to East,100%,1016,2
20210505,01:00,15,Fog,2,Wind blowing from 270° West to East,100%,1016,2
20210505,02:00,15,Fog,9,Wind blowing from 260° West to East,100%,1016,2
20210505,03:00,15,Fog,6,Wind blowing from 270° West to East,100%,1016,2
20210505,04:00,15,Fog,2,Wind blowing from 280° West to East,100%,1017,2
20210505,05:00,13,Fog,2,Wind blowing from 300° West-northwest to East-southeast,100%,1017,1
20210505,06:00,13,Fog,0,Wind blowing from 0° North to South,100%,1018,1
20210505,07:00,16,Fog,0,Wind blowing from 0° North to South,100%,1018,1
20210505,08:00,18,Fog,2,Wind blowing from 0° North to South,94%,1018,4
20210505,09:00,21,Clear,6,Wind blowing from 0° North to South,57%,1019,8
20210505,10:00,23,Sunny,6,Wind blowing from 0° North to South,44%,1019,16
20210505,11:00,25,Sunny,6,Wind blowing from 0° North to South,32%,1019,16
20210505,12:00,26,Passing clouds,6,Wind blowing from 180° South to North,28%,1019,N/A
20210505,13:00,26,Passing clouds,9,Wind blowing from 0° North to South,28%,1018,N/A
20210505,14:00,26,Passing clouds,9,Wind blowing from 220° Southwest to Northeast,26%,1017,N/A
20210505,15:00,26,Passing clouds,6,Wind blowing from 0° North to South,28%,1017,N/A
20210505,16:00,26,Passing clouds,9,Wind blowing from 160° South-southeast to North-northwest,28%,1016,N/A
20210505,17:00,25,Passing clouds,6,Wind blowing from 200° South-southwest to North-northeast,24%,1016,N/A
20210505,18:00,24,Passing clouds,6,Wind blowing from 210° South-southwest to North-northeast,34%,1016,N/A
20210505,19:00,20,Clear,2,Wind blowing from 0° North to South,56%,1016,16
20210505,20:00,20,Clear,9,Wind blowing from 140° Southeast to Northwest,53%,1017,16
